Country,Indicator,Year,Value
GMB,PCPIE,1985,43.822
GMB,PCPIE,1986,66.741
GMB,PCPIE,1987,76.964
GMB,PCPIE,1988,86.521
GMB,PCPIE,1989,93.783
GMB,PCPIE,1990,103.619
GMB,PCPIE,1991,115.59
GMB,PCPIE,1992,120.498
GMB,PCPIE,1993,126.677
GMB,PCPIE,1994,133.065
GMB,PCPIE,1995,138.44
GMB,PCPIE,1996,141.559
GMB,PCPIE,1997,141.996
GMB,PCPIE,1998,148.782
GMB,PCPIE,1999,151.385
GMB,PCPIE,2000,151.693
GMB,PCPIE,2001,163.932
GMB,PCPIE,2002,185.252
GMB,PCPIE,2003,217.789
GMB,PCPIE,2004,235.407
GMB,PCPIE,2005,246.814
GMB,PCPIE,2006,247.859
GMB,PCPIE,2007,262.78
GMB,PCPIE,2008,280.741
GMB,PCPIE,2009,288.371
GMB,PCPIE,2010,305.063
GMB,PCPIE,2011,318.432
GMB,PCPIE,2012,334.059
GMB,PCPIE,2013,352.569
GMB,PCPIE,2014,377.249
GMB,PCPIE,2015,397.243
GMB,PCPIE,2016,417.105
GMB,PCPIE,2017,437.96
GMB,PCPIE,2018,459.858
GMB,PCPIE,2019,482.851
GMB,PCPIE,2020,506.994
GMB,PCPIEPCH,1981,4.126
GMB,PCPIEPCH,1982,12.731
GMB,PCPIEPCH,1983,15.385
GMB,PCPIEPCH,1984,24.681
GMB,PCPIEPCH,1985,25.455
GMB,PCPIEPCH,1986,52.301
GMB,PCPIEPCH,1987,15.317
GMB,PCPIEPCH,1988,12.418
GMB,PCPIEPCH,1989,8.394
GMB,PCPIEPCH,1990,10.487
GMB,PCPIEPCH,1991,11.553
GMB,PCPIEPCH,1992,4.246
GMB,PCPIEPCH,1993,5.128
GMB,PCPIEPCH,1994,5.043
GMB,PCPIEPCH,1995,4.039
GMB,PCPIEPCH,1996,2.253
GMB,PCPIEPCH,1997,0.309
GMB,PCPIEPCH,1998,4.779
GMB,PCPIEPCH,1999,1.749
GMB,PCPIEPCH,2000,0.203
GMB,PCPIEPCH,2001,8.069
GMB,PCPIEPCH,2002,13.005
GMB,PCPIEPCH,2003,17.564
GMB,PCPIEPCH,2004,8.09
GMB,PCPIEPCH,2005,4.846
GMB,PCPIEPCH,2006,0.423
GMB,PCPIEPCH,2007,6.02
GMB,PCPIEPCH,2008,6.835
GMB,PCPIEPCH,2009,2.718
GMB,PCPIEPCH,2010,5.789
GMB,PCPIEPCH,2011,4.382
GMB,PCPIEPCH,2012,4.908
GMB,PCPIEPCH,2013,5.541
GMB,PCPIEPCH,2014,7.0
GMB,PCPIEPCH,2015,5.3
GMB,PCPIEPCH,2016,5.0
GMB,PCPIEPCH,2017,5.0
GMB,PCPIEPCH,2018,5.0
GMB,PCPIEPCH,2019,5.0
GMB,PCPIEPCH,2020,5.0
GMB,FLIBOR6,1980,
GMB,FLIBOR6,1981,
GMB,FLIBOR6,1982,
GMB,FLIBOR6,1983,
GMB,FLIBOR6,1984,
GMB,FLIBOR6,1985,
GMB,FLIBOR6,1986,
GMB,FLIBOR6,1987,
GMB,FLIBOR6,1988,
GMB,FLIBOR6,1989,
GMB,FLIBOR6,1990,
GMB,FLIBOR6,1991,
GMB,FLIBOR6,1992,
GMB,FLIBOR6,1993,
GMB,FLIBOR6,1994,
GMB,FLIBOR6,1995,
GMB,FLIBOR6,1996,
GMB,FLIBOR6,1997,
GMB,FLIBOR6,1998,
GMB,FLIBOR6,1999,
GMB,FLIBOR6,2000,
GMB,FLIBOR6,2001,
GMB,FLIBOR6,2002,
GMB,FLIBOR6,2003,
GMB,FLIBOR6,2004,
GMB,FLIBOR6,2005,
GMB,FLIBOR6,2006,
GMB,FLIBOR6,2007,
GMB,FLIBOR6,2008,
GMB,FLIBOR6,2009,
GMB,FLIBOR6,2010,
GMB,FLIBOR6,2011,
GMB,FLIBOR6,2012,
GMB,FLIBOR6,2013,
GMB,FLIBOR6,2014,
GMB,FLIBOR6,2015,
GMB,FLIBOR6,2016,
GMB,FLIBOR6,2017,
GMB,FLIBOR6,2018,
GMB,FLIBOR6,2019,
GMB,FLIBOR6,2020,
GMB,TM_RPCH,2000,1.247
GMB,TM_RPCH,2001,-17.289
GMB,TM_RPCH,2002,9.508
GMB,TM_RPCH,2003,-15.754
GMB,TM_RPCH,2004,23.941
GMB,TM_RPCH,2005,-3.445
GMB,TM_RPCH,2006,-6.053
GMB,TM_RPCH,2007,-0.032
GMB,TM_RPCH,2008,-6.065
GMB,TM_RPCH,2009,-4.706
GMB,TM_RPCH,2010,7.804
GMB,TM_RPCH,2011,4.736
GMB,TM_RPCH,2012,9.627
GMB,TM_RPCH,2013,1.596
GMB,TM_RPCH,2014,6.074
GMB,TM_RPCH,2015,6.161
GMB,TM_RPCH,2016,6.073
GMB,TM_RPCH,2017,6.089
GMB,TM_RPCH,2018,7.12
GMB,TM_RPCH,2019,6.303
GMB,TM_RPCH,2020,6.349
GMB,TMG_RPCH,2000,-0.771
GMB,TMG_RPCH,2001,-12.53
GMB,TMG_RPCH,2002,15.041
GMB,TMG_RPCH,2003,-21.161
GMB,TMG_RPCH,2004,28.78
GMB,TMG_RPCH,2005,-0.115
GMB,TMG_RPCH,2006,-2.212
GMB,TMG_RPCH,2007,1.209
GMB,TMG_RPCH,2008,-4.406
GMB,TMG_RPCH,2009,-1.065
GMB,TMG_RPCH,2010,-10.181
GMB,TMG_RPCH,2011,-3.485
GMB,TMG_RPCH,2012,19.789
GMB,TMG_RPCH,2013,6.84
GMB,TMG_RPCH,2014,7.369
GMB,TMG_RPCH,2015,5.909
GMB,TMG_RPCH,2016,8.884
GMB,TMG_RPCH,2017,7.617
GMB,TMG_RPCH,2018,7.657
GMB,TMG_RPCH,2019,7.487
GMB,TMG_RPCH,2020,7.511
GMB,TX_RPCH,2000,10.98
GMB,TX_RPCH,2001,-17.392
GMB,TX_RPCH,2002,1.693
GMB,TX_RPCH,2003,-19.826
GMB,TX_RPCH,2004,20.0
GMB,TX_RPCH,2005,8.9
GMB,TX_RPCH,2006,6.856
GMB,TX_RPCH,2007,1.69
GMB,TX_RPCH,2008,-3.96
GMB,TX_RPCH,2009,-0.963
GMB,TX_RPCH,2010,0.299
GMB,TX_RPCH,2011,2.744
GMB,TX_RPCH,2012,15.884
GMB,TX_RPCH,2013,-8.263
GMB,TX_RPCH,2014,-13.534
GMB,TX_RPCH,2015,-20.558
GMB,TX_RPCH,2016,30.132
GMB,TX_RPCH,2017,13.29
GMB,TX_RPCH,2018,10.194
GMB,TX_RPCH,2019,6.899
GMB,TX_RPCH,2020,5.734
GMB,TXG_RPCH,2000,34.837
GMB,TXG_RPCH,2001,28.059
GMB,TXG_RPCH,2002,6.216
GMB,TXG_RPCH,2003,-53.83
GMB,TXG_RPCH,2004,-28.975
GMB,TXG_RPCH,2005,9.814
GMB,TXG_RPCH,2006,-11.381
GMB,TXG_RPCH,2007,16.039
GMB,TXG_RPCH,2008,-6.952
GMB,TXG_RPCH,2009,9.921
GMB,TXG_RPCH,2010,0.906
GMB,TXG_RPCH,2011,17.394
GMB,TXG_RPCH,2012,4.699
GMB,TXG_RPCH,2013,4.047
GMB,TXG_RPCH,2014,4.019
GMB,TXG_RPCH,2015,4.626
GMB,TXG_RPCH,2016,4.677
GMB,TXG_RPCH,2017,5.168
GMB,TXG_RPCH,2018,5.168
GMB,TXG_RPCH,2019,5.168
GMB,TXG_RPCH,2020,5.168
GMB,LUR,1980,
GMB,LUR,1981,
GMB,LUR,1982,
GMB,LUR,1983,
GMB,LUR,1984,
GMB,LUR,1985,
GMB,LUR,1986,
GMB,LUR,1987,
GMB,LUR,1988,
GMB,LUR,1989,
GMB,LUR,1990,
GMB,LUR,1991,
GMB,LUR,1992,
GMB,LUR,1993,
GMB,LUR,1994,
GMB,LUR,1995,
GMB,LUR,1996,
GMB,LUR,1997,
GMB,LUR,1998,
GMB,LUR,1999,
GMB,LUR,2000,
GMB,LUR,2001,
GMB,LUR,2002,
GMB,LUR,2003,
GMB,LUR,2004,
GMB,LUR,2005,
GMB,LUR,2006,
GMB,LUR,2007,
GMB,LUR,2008,
GMB,LUR,2009,
GMB,LUR,2010,
GMB,LUR,2011,
GMB,LUR,2012,
GMB,LUR,2013,
GMB,LUR,2014,
GMB,LUR,2015,
GMB,LUR,2016,
GMB,LUR,2017,
GMB,LUR,2018,
GMB,LUR,2019,
GMB,LUR,2020,
GMB,LE,1980,
GMB,LE,1981,
GMB,LE,1982,
GMB,LE,1983,
GMB,LE,1984,
GMB,LE,1985,
GMB,LE,1986,
GMB,LE,1987,
GMB,LE,1988,
GMB,LE,1989,
GMB,LE,1990,
GMB,LE,1991,
GMB,LE,1992,
GMB,LE,1993,
GMB,LE,1994,
GMB,LE,1995,
GMB,LE,1996,
GMB,LE,1997,
GMB,LE,1998,
GMB,LE,1999,
GMB,LE,2000,
GMB,LE,2001,
GMB,LE,2002,
GMB,LE,2003,
GMB,LE,2004,
GMB,LE,2005,
GMB,LE,2006,
GMB,LE,2007,
GMB,LE,2008,
GMB,LE,2009,
GMB,LE,2010,
GMB,LE,2011,
GMB,LE,2012,
GMB,LE,2013,
GMB,LE,2014,
GMB,LE,2015,
GMB,LE,2016,
GMB,LE,2017,
GMB,LE,2018,
GMB,LE,2019,
GMB,LE,2020,
GMB,LP,1980,0.587
GMB,LP,1981,0.624
GMB,LP,1982,0.647
GMB,LP,1983,0.673
GMB,LP,1984,0.7
GMB,LP,1985,0.729
GMB,LP,1986,0.759
GMB,LP,1987,0.79
GMB,LP,1988,0.822
GMB,LP,1989,0.856
GMB,LP,1990,0.891
GMB,LP,1991,0.927
GMB,LP,1992,0.965
GMB,LP,1993,1.021
GMB,LP,1994,1.057
GMB,LP,1995,1.09
GMB,LP,1996,1.122
GMB,LP,1997,1.173
GMB,LP,1998,1.209
GMB,LP,1999,1.259
GMB,LP,2000,1.297
GMB,LP,2001,1.336
GMB,LP,2002,1.376
GMB,LP,2003,1.418
GMB,LP,2004,1.46
GMB,LP,2005,1.504
GMB,LP,2006,1.547
GMB,LP,2007,1.591
GMB,LP,2008,1.636
GMB,LP,2009,1.682
GMB,LP,2010,1.728
GMB,LP,2011,1.776
GMB,LP,2012,1.825
GMB,LP,2013,1.876
GMB,LP,2014,1.927
GMB,LP,2015,1.98
GMB,LP,2016,2.035
GMB,LP,2017,2.091
GMB,LP,2018,2.149
GMB,LP,2019,2.208
GMB,LP,2020,2.269
GMB,GGR,2000,1.22
GMB,GGR,2001,1.126
GMB,GGR,2002,1.529
GMB,GGR,2003,1.82
GMB,GGR,2004,3.065
GMB,GGR,2005,2.823
GMB,GGR,2006,3.203
GMB,GGR,2007,3.651
GMB,GGR,2008,3.848
GMB,GGR,2009,4.909
GMB,GGR,2010,5.026
GMB,GGR,2011,5.619
GMB,GGR,2012,7.397
GMB,GGR,2013,5.992
GMB,GGR,2014,7.72
GMB,GGR,2015,10.062
GMB,GGR,2016,10.927
GMB,GGR,2017,12.236
GMB,GGR,2018,13.684
GMB,GGR,2019,15.172
GMB,GGR,2020,16.632
GMB,GGR_NGDP,2000,15.701
GMB,GGR_NGDP,2001,11.897
GMB,GGR_NGDP,2002,14.382
GMB,GGR_NGDP,2003,12.581
GMB,GGR_NGDP,2004,17.634
GMB,GGR_NGDP,2005,15.83
GMB,GGR_NGDP,2006,17.423
GMB,GGR_NGDP,2007,18.372
GMB,GGR_NGDP,2008,17.953
GMB,GGR_NGDP,2009,20.458
GMB,GGR_NGDP,2010,18.852
GMB,GGR_NGDP,2011,21.234
GMB,GGR_NGDP,2012,25.339
GMB,GGR_NGDP,2013,18.54
GMB,GGR_NGDP,2014,22.45
GMB,GGR_NGDP,2015,26.304
GMB,GGR_NGDP,2016,25.117
GMB,GGR_NGDP,2017,25.29
GMB,GGR_NGDP,2018,25.477
GMB,GGR_NGDP,2019,25.447
GMB,GGR_NGDP,2020,25.129
GMB,GGX,2000,1.231
GMB,GGX,2001,1.522
GMB,GGX,2002,1.887
GMB,GGX,2003,2.315
GMB,GGX,2004,3.769
GMB,GGX,2005,3.87
GMB,GGX,2006,4.148
GMB,GGX,2007,3.563
GMB,GGX,2008,4.162
GMB,GGX,2009,5.546
GMB,GGX,2010,6.403
GMB,GGX,2011,6.871
GMB,GGX,2012,8.675
GMB,GGX,2013,8.753
GMB,GGX,2014,10.797
GMB,GGX,2015,11.719
GMB,GGX,2016,11.627
GMB,GGX,2017,13.193
GMB,GGX,2018,14.144
GMB,GGX,2019,15.704
GMB,GGX,2020,17.286
GMB,GGX_NGDP,2000,15.851
GMB,GGX_NGDP,2001,16.09
GMB,GGX_NGDP,2002,17.75
GMB,GGX_NGDP,2003,16.001
GMB,GGX_NGDP,2004,21.687
GMB,GGX_NGDP,2005,21.698
GMB,GGX_NGDP,2006,22.562
GMB,GGX_NGDP,2007,17.932
GMB,GGX_NGDP,2008,19.417
GMB,GGX_NGDP,2009,23.111
GMB,GGX_NGDP,2010,24.016
GMB,GGX_NGDP,2011,25.963
GMB,GGX_NGDP,2012,29.718
GMB,GGX_NGDP,2013,27.081
GMB,GGX_NGDP,2014,31.399
GMB,GGX_NGDP,2015,30.634
GMB,GGX_NGDP,2016,26.726
GMB,GGX_NGDP,2017,27.268
GMB,GGX_NGDP,2018,26.335
GMB,GGX_NGDP,2019,26.339
GMB,GGX_NGDP,2020,26.118
GMB,GGXCNL,2000,-0.012
GMB,GGXCNL,2001,-0.397
GMB,GGXCNL,2002,-0.358
GMB,GGXCNL,2003,-0.495
GMB,GGXCNL,2004,-0.704
GMB,GGXCNL,2005,-1.047
GMB,GGXCNL,2006,-0.945
GMB,GGXCNL,2007,0.087
GMB,GGXCNL,2008,-0.314
GMB,GGXCNL,2009,-0.637
GMB,GGXCNL,2010,-1.377
GMB,GGXCNL,2011,-1.252
GMB,GGXCNL,2012,-1.278
GMB,GGXCNL,2013,-2.76
GMB,GGXCNL,2014,-3.077
GMB,GGXCNL,2015,-1.656
GMB,GGXCNL,2016,-0.7
GMB,GGXCNL,2017,-0.957
GMB,GGXCNL,2018,-0.461
GMB,GGXCNL,2019,-0.532
GMB,GGXCNL,2020,-0.654
GMB,GGXCNL_NGDP,2000,-0.151
GMB,GGXCNL_NGDP,2001,-4.193
GMB,GGXCNL_NGDP,2002,-3.367
GMB,GGXCNL_NGDP,2003,-3.421
GMB,GGXCNL_NGDP,2004,-4.053
GMB,GGXCNL_NGDP,2005,-5.868
GMB,GGXCNL_NGDP,2006,-5.139
GMB,GGXCNL_NGDP,2007,0.44
GMB,GGXCNL_NGDP,2008,-1.464
GMB,GGXCNL_NGDP,2009,-2.653
GMB,GGXCNL_NGDP,2010,-5.163
GMB,GGXCNL_NGDP,2011,-4.73
GMB,GGXCNL_NGDP,2012,-4.379
GMB,GGXCNL_NGDP,2013,-8.541
GMB,GGXCNL_NGDP,2014,-8.949
GMB,GGXCNL_NGDP,2015,-4.33
GMB,GGXCNL_NGDP,2016,-1.609
GMB,GGXCNL_NGDP,2017,-1.978
GMB,GGXCNL_NGDP,2018,-0.858
GMB,GGXCNL_NGDP,2019,-0.892
GMB,GGXCNL_NGDP,2020,-0.989
GMB,GGSB,2000,-0.134
GMB,GGSB,2001,-0.533
GMB,GGSB,2002,-0.685
GMB,GGSB,2003,-0.741
GMB,GGSB,2004,-1.252
GMB,GGSB,2005,-1.267
GMB,GGSB,2006,-1.125
GMB,GGSB,2007,-0.107
GMB,GGSB,2008,-0.662
GMB,GGSB,2009,-1.657
GMB,GGSB,2010,-2.442
GMB,GGSB,2011,-2.607
GMB,GGSB,2012,-3.889
GMB,GGSB,2013,-3.486
GMB,GGSB,2014,-4.362
GMB,GGSB,2015,-3.684
GMB,GGSB,2016,-2.278
GMB,GGSB,2017,-2.585
GMB,GGSB,2018,-2.236
GMB,GGSB,2019,-2.53
GMB,GGSB,2020,-2.806
GMB,GGSB_NPGDP,1980,
GMB,GGSB_NPGDP,1981,
GMB,GGSB_NPGDP,1982,
GMB,GGSB_NPGDP,1983,
GMB,GGSB_NPGDP,1984,
GMB,GGSB_NPGDP,1985,
GMB,GGSB_NPGDP,1986,
GMB,GGSB_NPGDP,1987,
GMB,GGSB_NPGDP,1988,
GMB,GGSB_NPGDP,1989,
GMB,GGSB_NPGDP,1990,
GMB,GGSB_NPGDP,1991,
GMB,GGSB_NPGDP,1992,
GMB,GGSB_NPGDP,1993,
GMB,GGSB_NPGDP,1994,
GMB,GGSB_NPGDP,1995,
GMB,GGSB_NPGDP,1996,
GMB,GGSB_NPGDP,1997,
GMB,GGSB_NPGDP,1998,
GMB,GGSB_NPGDP,1999,
GMB,GGSB_NPGDP,2000,
GMB,GGSB_NPGDP,2001,
GMB,GGSB_NPGDP,2002,
GMB,GGSB_NPGDP,2003,
GMB,GGSB_NPGDP,2004,
GMB,GGSB_NPGDP,2005,
GMB,GGSB_NPGDP,2006,
GMB,GGSB_NPGDP,2007,
GMB,GGSB_NPGDP,2008,
GMB,GGSB_NPGDP,2009,
GMB,GGSB_NPGDP,2010,
GMB,GGSB_NPGDP,2011,
GMB,GGSB_NPGDP,2012,
GMB,GGSB_NPGDP,2013,
GMB,GGSB_NPGDP,2014,
GMB,GGSB_NPGDP,2015,
GMB,GGSB_NPGDP,2016,
GMB,GGSB_NPGDP,2017,
GMB,GGSB_NPGDP,2018,
GMB,GGSB_NPGDP,2019,
GMB,GGSB_NPGDP,2020,
GMB,GGXONLB,2000,0.236
GMB,GGXONLB,2001,-0.103
GMB,GGXONLB,2002,0.013
GMB,GGXONLB,2003,0.113
GMB,GGXONLB,2004,0.164
GMB,GGXONLB,2005,0.084
GMB,GGXONLB,2006,-0.023
GMB,GGXONLB,2007,0.903
GMB,GGXONLB,2008,0.224
GMB,GGXONLB,2009,0.105
GMB,GGXONLB,2010,-0.611
GMB,GGXONLB,2011,-0.284
GMB,GGXONLB,2012,-0.199
GMB,GGXONLB,2013,-1.453
GMB,GGXONLB,2014,-1.183
GMB,GGXONLB,2015,1.172
GMB,GGXONLB,2016,1.692
GMB,GGXONLB,2017,1.4
GMB,GGXONLB,2018,1.687
GMB,GGXONLB,2019,1.497
GMB,GGXONLB,2020,1.425
GMB,GGXONLB_NGDP,2000,3.032
GMB,GGXONLB_NGDP,2001,-1.088
GMB,GGXONLB_NGDP,2002,0.119
GMB,GGXONLB_NGDP,2003,0.778
GMB,GGXONLB_NGDP,2004,0.941
GMB,GGXONLB_NGDP,2005,0.473
GMB,GGXONLB_NGDP,2006,-0.127
GMB,GGXONLB_NGDP,2007,4.542
GMB,GGXONLB_NGDP,2008,1.046
GMB,GGXONLB_NGDP,2009,0.437
GMB,GGXONLB_NGDP,2010,-2.29
GMB,GGXONLB_NGDP,2011,-1.074
GMB,GGXONLB_NGDP,2012,-0.682
GMB,GGXONLB_NGDP,2013,-4.497
GMB,GGXONLB_NGDP,2014,-3.44
GMB,GGXONLB_NGDP,2015,3.063
GMB,GGXONLB_NGDP,2016,3.889
GMB,GGXONLB_NGDP,2017,2.893
GMB,GGXONLB_NGDP,2018,3.141
GMB,GGXONLB_NGDP,2019,2.51
GMB,GGXONLB_NGDP,2020,2.153
GMB,GGXWDN,2000,9.457
GMB,GGXWDN,2001,11.83
GMB,GGXWDN,2002,16.583
GMB,GGXWDN,2003,22.05
GMB,GGXWDN,2004,23.485
GMB,GGXWDN,2005,24.256
GMB,GGXWDN,2006,25.84
GMB,GGXWDN,2007,12.103
GMB,GGXWDN,2008,13.7
GMB,GGXWDN,2009,15.018
GMB,GGXWDN,2010,18.567
GMB,GGXWDN,2011,20.45
GMB,GGXWDN,2012,22.464
GMB,GGXWDN,2013,26.93
GMB,GGXWDN,2014,34.455
GMB,GGXWDN,2015,38.258
GMB,GGXWDN,2016,39.5
GMB,GGXWDN,2017,40.902
GMB,GGXWDN,2018,41.881
GMB,GGXWDN,2019,43.0
GMB,GGXWDN,2020,44.038
GMB,GGXWDN_NGDP,2000,121.737
GMB,GGXWDN_NGDP,2001,125.027
GMB,GGXWDN_NGDP,2002,156.014
GMB,GGXWDN_NGDP,2003,152.389
GMB,GGXWDN_NGDP,2004,135.12
GMB,GGXWDN_NGDP,2005,135.995
GMB,GGXWDN_NGDP,2006,140.551
GMB,GGXWDN_NGDP,2007,60.909
GMB,GGXWDN_NGDP,2008,63.922
GMB,GGXWDN_NGDP,2009,62.583
GMB,GGXWDN_NGDP,2010,69.639
GMB,GGXWDN_NGDP,2011,77.274
GMB,GGXWDN_NGDP,2012,76.955
GMB,GGXWDN_NGDP,2013,83.323
GMB,GGXWDN_NGDP,2014,100.196
GMB,GGXWDN_NGDP,2015,100.01
GMB,GGXWDN_NGDP,2016,90.795
GMB,GGXWDN_NGDP,2017,84.537
GMB,GGXWDN_NGDP,2018,77.976
GMB,GGXWDN_NGDP,2019,72.121
GMB,GGXWDN_NGDP,2020,66.537
GMB,GGXWDG,2000,9.457
GMB,GGXWDG,2001,11.83
GMB,GGXWDG,2002,16.583
GMB,GGXWDG,2003,22.05
GMB,GGXWDG,2004,23.485
GMB,GGXWDG,2005,24.256
GMB,GGXWDG,2006,25.84
GMB,GGXWDG,2007,12.103
GMB,GGXWDG,2008,13.7
GMB,GGXWDG,2009,15.018
GMB,GGXWDG,2010,18.567
GMB,GGXWDG,2011,20.45
GMB,GGXWDG,2012,22.464
GMB,GGXWDG,2013,26.93
GMB,GGXWDG,2014,34.455
GMB,GGXWDG,2015,38.258
GMB,GGXWDG,2016,39.5
GMB,GGXWDG,2017,40.902
GMB,GGXWDG,2018,41.881
GMB,GGXWDG,2019,43.0
GMB,GGXWDG,2020,44.038
GMB,GGXWDG_NGDP,2000,121.737
GMB,GGXWDG_NGDP,2001,125.027
GMB,GGXWDG_NGDP,2002,156.014
GMB,GGXWDG_NGDP,2003,152.389
GMB,GGXWDG_NGDP,2004,135.12
GMB,GGXWDG_NGDP,2005,135.995
GMB,GGXWDG_NGDP,2006,140.551
GMB,GGXWDG_NGDP,2007,60.909
GMB,GGXWDG_NGDP,2008,63.922
GMB,GGXWDG_NGDP,2009,62.583
GMB,GGXWDG_NGDP,2010,69.639
GMB,GGXWDG_NGDP,2011,77.274
GMB,GGXWDG_NGDP,2012,76.955
GMB,GGXWDG_NGDP,2013,83.323
GMB,GGXWDG_NGDP,2014,100.196
GMB,GGXWDG_NGDP,2015,100.01
GMB,GGXWDG_NGDP,2016,90.795
GMB,GGXWDG_NGDP,2017,84.537
GMB,GGXWDG_NGDP,2018,77.976
GMB,GGXWDG_NGDP,2019,72.121
GMB,GGXWDG_NGDP,2020,66.537
GMB,NGDP_FY,2000,7.768
GMB,NGDP_FY,2001,9.462
GMB,NGDP_FY,2002,10.629
GMB,NGDP_FY,2003,14.47
GMB,NGDP_FY,2004,17.381
GMB,NGDP_FY,2005,17.836
GMB,NGDP_FY,2006,18.385
GMB,NGDP_FY,2007,19.871
GMB,NGDP_FY,2008,21.433
GMB,NGDP_FY,2009,23.997
GMB,NGDP_FY,2010,26.662
GMB,NGDP_FY,2011,26.465
GMB,NGDP_FY,2012,29.191
GMB,NGDP_FY,2013,32.32
GMB,NGDP_FY,2014,34.387
GMB,NGDP_FY,2015,38.254
GMB,NGDP_FY,2016,43.505
GMB,NGDP_FY,2017,48.384
GMB,NGDP_FY,2018,53.71
GMB,NGDP_FY,2019,59.622
GMB,NGDP_FY,2020,66.186
GMB,BCA,1980,-0.117
GMB,BCA,1981,-0.035
GMB,BCA,1982,-0.006
GMB,BCA,1983,-0.004
GMB,BCA,1984,-0.013
GMB,BCA,1985,-0.006
GMB,BCA,1986,-0.001
GMB,BCA,1987,-0.004
GMB,BCA,1988,0.01
GMB,BCA,1989,0.005
GMB,BCA,1990,-0.008
GMB,BCA,1991,--
GMB,BCA,1992,--
GMB,BCA,1993,-0.017
GMB,BCA,1994,-0.01
GMB,BCA,1995,-0.016
GMB,BCA,1996,-0.053
GMB,BCA,1997,-0.005
GMB,BCA,1998,-0.01
GMB,BCA,1999,-0.012
GMB,BCA,2000,-0.035
GMB,BCA,2001,-0.033
GMB,BCA,2002,-0.033
GMB,BCA,2003,-0.039
GMB,BCA,2004,-0.026
GMB,BCA,2005,-0.065
GMB,BCA,2006,-0.045
GMB,BCA,2007,-0.066
GMB,BCA,2008,-0.118
GMB,BCA,2009,-0.113
GMB,BCA,2010,-0.155
GMB,BCA,2011,-0.11
GMB,BCA,2012,-0.072
GMB,BCA,2013,-0.096
GMB,BCA,2014,-0.105
GMB,BCA,2015,-0.092
GMB,BCA,2016,-0.082
GMB,BCA,2017,-0.082
GMB,BCA,2018,-0.085
GMB,BCA,2019,-0.09
GMB,BCA,2020,-0.098
GMB,BCA_NGDPD,1980,-32.222
GMB,BCA_NGDPD,1981,-8.803
GMB,BCA_NGDPD,1982,-1.841
GMB,BCA_NGDPD,1983,-1.012
GMB,BCA_NGDPD,1984,-4.405
GMB,BCA_NGDPD,1985,-2.267
GMB,BCA_NGDPD,1986,-0.465
GMB,BCA_NGDPD,1987,-1.438
GMB,BCA_NGDPD,1988,2.732
GMB,BCA_NGDPD,1989,1.3
GMB,BCA_NGDPD,1990,-1.845
GMB,BCA_NGDPD,1991,-0.097
GMB,BCA_NGDPD,1992,-0.079
GMB,BCA_NGDPD,1993,-3.05
GMB,BCA_NGDPD,1994,-1.855
GMB,BCA_NGDPD,1995,-2.876
GMB,BCA_NGDPD,1996,-9.108
GMB,BCA_NGDPD,1997,-0.82
GMB,BCA_NGDPD,1998,-1.66
GMB,BCA_NGDPD,1999,-1.961
GMB,BCA_NGDPD,2000,-5.709
GMB,BCA_NGDPD,2001,-5.479
GMB,BCA_NGDPD,2002,-6.121
GMB,BCA_NGDPD,2003,-7.688
GMB,BCA_NGDPD,2004,-4.521
GMB,BCA_NGDPD,2005,-10.345
GMB,BCA_NGDPD,2006,-6.913
GMB,BCA_NGDPD,2007,-8.297
GMB,BCA_NGDPD,2008,-12.23
GMB,BCA_NGDPD,2009,-12.53
GMB,BCA_NGDPD,2010,-16.293
GMB,BCA_NGDPD,2011,-12.283
GMB,BCA_NGDPD,2012,-7.924
GMB,BCA_NGDPD,2013,-10.693
GMB,BCA_NGDPD,2014,-12.736
GMB,BCA_NGDPD,2015,-11.714
GMB,BCA_NGDPD,2016,-10.021
GMB,BCA_NGDPD,2017,-9.239
GMB,BCA_NGDPD,2018,-8.821
GMB,BCA_NGDPD,2019,-8.716
GMB,BCA_NGDPD,2020,-8.714
GEO,NGDP_R,1994,4.442
GEO,NGDP_R,1995,4.558
GEO,NGDP_R,1996,5.036
GEO,NGDP_R,1997,5.569
GEO,NGDP_R,1998,5.729
GEO,NGDP_R,1999,5.898
GEO,NGDP_R,2000,6.013
GEO,NGDP_R,2001,6.301
GEO,NGDP_R,2002,6.648
GEO,NGDP_R,2003,7.383
GEO,NGDP_R,2004,7.816
GEO,NGDP_R,2005,8.565
GEO,NGDP_R,2006,9.369
GEO,NGDP_R,2007,10.548
GEO,NGDP_R,2008,10.824
GEO,NGDP_R,2009,10.419
GEO,NGDP_R,2010,11.065
GEO,NGDP_R,2011,11.86
GEO,NGDP_R,2012,12.619
GEO,NGDP_R,2013,13.038
GEO,NGDP_R,2014,13.655
GEO,NGDP_R,2015,13.929
GEO,NGDP_R,2016,14.348
GEO,NGDP_R,2017,14.996
GEO,NGDP_R,2018,15.751
GEO,NGDP_R,2019,16.536
GEO,NGDP_R,2020,17.36
GEO,NGDP_RPCH,1995,2.6
GEO,NGDP_RPCH,1996,10.5
GEO,NGDP_RPCH,1997,10.566
GEO,NGDP_RPCH,1998,2.878
GEO,NGDP_RPCH,1999,2.96
GEO,NGDP_RPCH,2000,1.937
GEO,NGDP_RPCH,2001,4.788
GEO,NGDP_RPCH,2002,5.515
GEO,NGDP_RPCH,2003,11.054
